"store","websites","attribute_set","type","categories","sku","has_options","name","meta_title","meta_description","image","small_image","thumbnail","gallery","url_key","url_path","config_attributes","custom_design","page_layout","options_container","image_label","small_image_label","thumbnail_label","country_of_manufacture","msrp_enabled","msrp_display_actual_price_type","gift_message_available","price","special_price","weight","msrp","size","attr","status","visibility","enable_googlecheckout","tax_class_id","is_recurring","description","short_description","meta_keyword","custom_layout_update","special_from_date","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","related","upsell","crosssell","tier_prices","associated","bundle_options","grouped","group_price_price","downloadable_options","super_attribute_pricing","product_tags","manufacturer"
"admin","base","RetailPro Configurable","simple","","7965","0","3301 SUPER SLIM DESTROY","510067281243","","","","","","","","","","","","","","","","","","","200.00","","1.00","","32","LTAGED","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","510067281243","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7966","0","3301 SUPER SLIM DESTROY","510067281243","","","","","","","","","","","","","","","","","","","200.00","","1.00","","33","LTAGED","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","510067281243","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7967","0","3301 SUPER SLIM DESTROY","510067281243","","","","","","","","","","","","","","","","","","","200.00","","1.00","","34","LTAGED","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","510067281243","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7968","0","3301 SUPER SLIM DESTROY","510067281243","","","","","","","","","","","","","","","","","","","200.00","","1.00","","36","LTAGED","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","510067281243","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7969","0","3301 SUPER SLIM DESTROY","510067281243","","","","","","","","","","","","","","","","","","","200.00","","1.00","","38","LTAGED","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","510067281243","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7970","0","3301 SUPER SLIM DESTROY","510067281243","","","","","","","","","","","","","","","","","","","200.00","","1.00","","40","LTAGED","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","510067281243","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","configurable","","PAKOAALAGBNAAJOF","1","3301 SUPER SLIM DESTROY","510067281243","","","","","","","","size,attr","","","Block after Info Column","","","","","","","","200.00","","","","","","Enabled","Catalog, Search","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","510067281243","0","configurable","","","","","","","7961,7962,7963,7964,7965,7966,7967,7968,7969,7970","","","","","28:0.00:0|29:0.00:0|30:0.00:0|31:0.00:0|32:0.00:0|33:0.00:0|34:0.00:0|36:0.00:0|38:0.00:0|40:0.00:0|LTAGED:0.00:0","",""
"admin","base","RetailPro Configurable","simple","","6670","0","RL SPINDEL TAPERED","510156589424","","","","","","","","","","","","","","","","","","","300.00","","1.00","","28","LIGHTAGE","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","510156589424","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","6671","0","RL SPINDEL TAPERED","510156589424","","","","","","","","","","","","","","","","","","","300.00","","1.00","","30","LIGHTAGE","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","510156589424","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","6672","0","RL SPINDEL TAPERED","510156589424","","","","","","","","","","","","","","","","","","","300.00","","1.00","","32","LIGHTAGE","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","510156589424","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","6673","0","RL SPINDEL TAPERED","510156589424","","","","","","","","","","","","","","","","","","","300.00","","1.00","","34","LIGHTAGE","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","510156589424","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","6674","0","RL SPINDEL TAPERED","510156589424","","","","","","","","","","","","","","","","","","","300.00","","1.00","","36","LIGHTAGE","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","510156589424","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","6675","0","RL SPINDEL TAPERED","510156589424","","","","","","","","","","","","","","","","","","","300.00","","1.00","","38","LIGHTAGE","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","510156589424","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","6676","0","RL SPINDEL TAPERED","510156589424","","","","","","","","","","","","","","","","","","","300.00","","1.00","","40","LIGHTAGE","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","510156589424","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","configurable","","PAKOAAMBACOFLMNP","1","RL SPINDEL TAPERED","510156589424","","","","","","","","size,attr","","","Block after Info Column","","","","","","","","300.00","","","","","","Enabled","Catalog, Search","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","510156589424","0","configurable","","","","","","","6670,6671,6672,6673,6674,6675,6676","","","","","28:0.00:0|30:0.00:0|32:0.00:0|34:0.00:0|36:0.00:0|38:0.00:0|40:0.00:0|LIGHTAGE:0.00:0","",""
"admin","base","RetailPro Configurable","simple","","6837","0","5620 3D SLIM","5102565842778","","","","","","","","","","","","","","","","","","","240.00","","1.00","","28","COBLER","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","5102565842778","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","6838","0","5620 3D SLIM","5102565842778","","","","","","","","","","","","","","","","","","","240.00","","1.00","","30","COBLER","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","2","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","5102565842778","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","6839","0","5620 3D SLIM","5102565842778","","","","","","","","","","","","","","","","","","","240.00","","1.00","","32","COBLER","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","5102565842778","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","6840","0","5620 3D SLIM","5102565842778","","","","","","","","","","","","","","","","","","","240.00","","1.00","","34","COBLER","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","2","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","5102565842778","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","6841","0","5620 3D SLIM","5102565842778","","","","","","","","","","","","","","","","","","","240.00","","1.00","","36","COBLER","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","5102565842778","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","6842","0","5620 3D SLIM","5102565842778","","","","","","","","","","","","","","","","","","","240.00","","1.00","","38","COBLER","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","5102565842778","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","configurable","","PAKOIAGHPKEMNOOA","1","5620 3D SLIM","5102565842778","","","","","","","","size,attr","","","Block after Info Column","","","","","","","","240.00","","","","","","Enabled","Catalog, Search","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","5102565842778","0","configurable","","","","","","","6837,6838,6839,6840,6841,6842","","","","","28:0.00:0|30:0.00:0|32:0.00:0|34:0.00:0|36:0.00:0|38:0.00:0|COBLER:0.00:0","",""
"admin","base","RetailPro Configurable","simple","","8016","0","5620 3D SLIM DESTROY","5102567331243","","","","","","","","","","","","","","","","","","","280.00","","1.00","","28","LTAGED","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","5102567331243","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","8017","0","5620 3D SLIM DESTROY","5102567331243","","","","","","","","","","","","","","","","","","","280.00","","1.00","","29","LTAGED","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","5102567331243","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","8018","0","5620 3D SLIM DESTROY","5102567331243","","","","","","","","","","","","","","","","","","","280.00","","1.00","","30","LTAGED","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","5102567331243","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","8019","0","5620 3D SLIM DESTROY","5102567331243","","","","","","","","","","","","","","","","","","","280.00","","1.00","","31","LTAGED","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","5102567331243","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","8020","0","5620 3D SLIM DESTROY","5102567331243","","","","","","","","","","","","","","","","","","","280.00","","1.00","","32","LTAGED","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","5102567331243","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","8021","0","5620 3D SLIM DESTROY","5102567331243","","","","","","","","","","","","","","","","","","","280.00","","1.00","","33","LTAGED","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","5102567331243","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","8022","0","5620 3D SLIM DESTROY","5102567331243","","","","","","","","","","","","","","","","","","","280.00","","1.00","","34","LTAGED","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","5102567331243","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","8023","0","5620 3D SLIM DESTROY","5102567331243","","","","","","","","","","","","","","","","","","","280.00","","1.00","","36","LTAGED","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","5102567331243","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","8024","0","5620 3D SLIM DESTROY","5102567331243","","","","","","","","","","","","","","","","","","","280.00","","1.00","","38","LTAGED","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","5102567331243","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","8025","0","5620 3D SLIM DESTROY","5102567331243","","","","","","","","","","","","","","","","","","","280.00","","1.00","","40","LTAGED","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","5102567331243","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","configurable","","PAKOAAOFKLGEBKOF","1","5620 3D SLIM DESTROY","5102567331243","","","","","","","","size,attr","","","Block after Info Column","","","","","","","","280.00","","","","","","Enabled","Catalog, Search","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","5102567331243","0","configurable","","","","","","","8016,8017,8018,8019,8020,8021,8022,8023,8024,8025","","","","","28:0.00:0|29:0.00:0|30:0.00:0|31:0.00:0|32:0.00:0|33:0.00:0|34:0.00:0|36:0.00:0|38:0.00:0|40:0.00:0|LTAGED:0.00:0","",""
"admin","base","RetailPro Configurable","simple","","7252","0","5620 3D SLIM COJ","51025E","","","","","","","","","","","","","","","","","","","190.00","","1.00","","28","DK CONCR","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","51025E","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7253","0","5620 3D SLIM COJ","51025E","","","","","","","","","","","","","","","","","","","190.00","","1.00","","30","DK CONCR","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","51025E","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7254","0","5620 3D SLIM COJ","51025E","","","","","","","","","","","","","","","","","","","190.00","","1.00","","32","DK CONCR","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","2","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","51025E","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7255","0","5620 3D SLIM COJ","51025E","","","","","","","","","","","","","","","","","","","190.00","","1.00","","34","DK CONCR","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","51025E","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7256","0","5620 3D SLIM COJ","51025E","","","","","","","","","","","","","","","","","","","190.00","","1.00","","36","DK CONCR","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","51025E","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7257","0","5620 3D SLIM COJ","51025E","","","","","","","","","","","","","","","","","","","190.00","","1.00","","38","DK CONCR","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","51025E","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","7258","0","5620 3D SLIM COJ","51025E","","","","","","","","","","","","","","","","","","","190.00","","1.00","","40","DK CONCR","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","51025E","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","configurable","","PAKOAABIJPANLKOC","1","5620 3D SLIM COJ","51025E","","","","","","","","size,attr","","","Block after Info Column","","","","","","","","190.00","","","","","","Enabled","Catalog, Search","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","51025E","0","configurable","","","","","","","7252,7253,7254,7255,7256,7257,7258","","","","","28:0.00:0|30:0.00:0|32:0.00:0|34:0.00:0|36:0.00:0|38:0.00:0|40:0.00:0|DK CONCR:0.00:0","",""
"admin","base","RetailPro Configurable","simple","","6664","0","5620 3D SUPER SLIM","51026657089","","","","","","","","","","","","","","","","","","","200.00","","1.00","","28","DKAGED","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","51026657089","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","6665","0","5620 3D SUPER SLIM","51026657089","","","","","","","","","","","","","","","","","","","200.00","","1.00","","30","DKAGED","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","51026657089","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","6666","0","5620 3D SUPER SLIM","51026657089","","","","","","","","","","","","","","","","","","","200.00","","1.00","","32","DKAGED","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","51026657089","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","6667","0","5620 3D SUPER SLIM","51026657089","","","","","","","","","","","","","","","","","","","200.00","","1.00","","34","DKAGED","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","51026657089","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","6668","0","5620 3D SUPER SLIM","51026657089","","","","","","","","","","","","","","","","","","","200.00","","1.00","","36","DKAGED","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","51026657089","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","6669","0","5620 3D SUPER SLIM","51026657089","","","","","","","","","","","","","","","","","","","200.00","","1.00","","38","DKAGED","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","51026657089","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","configurable","","PAKOIAPPAHMLLMNP","1","5620 3D SUPER SLIM","51026657089","","","","","","","","size,attr","","","Block after Info Column","","","","","","","","200.00","","","","","","Enabled","Catalog, Search","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","51026657089","0","configurable","","","","","","","6664,6665,6666,6667,6668,6669","","","","","28:0.00:0|30:0.00:0|32:0.00:0|34:0.00:0|36:0.00:0|38:0.00:0|DKAGED:0.00:0","",""
"admin","base","RetailPro Configurable","simple","","6651","0","ARC 3D SLIM BLINKER DENIM","510306562424","","","","","","","","","","","","","","","","","","","280.00","","1.00","","28","LIGHT","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","2","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","510306562424","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","6652","0","ARC 3D SLIM BLINKER DENIM","510306562424","","","","","","","","","","","","","","","","","","","280.00","","1.00","","30","LIGHT","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","510306562424","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","6653","0","ARC 3D SLIM BLINKER DENIM","510306562424","","","","","","","","","","","","","","","","","","","280.00","","1.00","","32","LIGHT","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","510306562424","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","6654","0","ARC 3D SLIM BLINKER DENIM","510306562424","","","","","","","","","","","","","","","","","","","280.00","","1.00","","34","LIGHT","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","510306562424","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","6655","0","ARC 3D SLIM BLINKER DENIM","510306562424","","","","","","","","","","","","","","","","","","","280.00","","1.00","","36","LIGHT","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","510306562424","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","6656","0","ARC 3D SLIM BLINKER DENIM","510306562424","","","","","","","","","","","","","","","","","","","280.00","","1.00","","38","LIGHT","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","510306562424","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","6657","0","ARC 3D SLIM BLINKER DENIM","510306562424","","","","","","","","","","","","","","","","","","","280.00","","1.00","","40","LIGHT","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","510306562424","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","configurable","","PAKOAAEDNJMKJENP","1","ARC 3D SLIM BLINKER DENIM","510306562424","","","","","","","","size,attr","","","Block after Info Column","","","","","","","","280.00","","","","","","Enabled","Catalog, Search","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","510306562424","0","configurable","","","","","","","6651,6652,6653,6654,6655,6656,6657","","","","","28:0.00:0|30:0.00:0|32:0.00:0|34:0.00:0|36:0.00:0|38:0.00:0|40:0.00:0|LIGHT:0.00:0","",""
"admin","base","RetailPro Configurable","simple","","6218","0","ARC ZIP 3D SLIM","510316561071","","","","","","","","","","","","","","","","","","","280.00","","1.00","","28","MED AGED","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","2","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","510316561071","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","6219","0","ARC ZIP 3D SLIM","510316561071","","","","","","","","","","","","","","","","","","","280.00","","1.00","","30","MED AGED","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","2","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","510316561071","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","6220","0","ARC ZIP 3D SLIM","510316561071","","","","","","","","","","","","","","","","","","","280.00","","1.00","","32","MED AGED","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","1","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","510316561071","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","6221","0","ARC ZIP 3D SLIM","510316561071","","","","","","","","","","","","","","","","","","","280.00","","1.00","","34","MED AGED","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","510316561071","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","6222","0","ARC ZIP 3D SLIM","510316561071","","","","","","","","","","","","","","","","","","","280.00","","1.00","","36","MED AGED","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","510316561071","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","6223","0","ARC ZIP 3D SLIM","510316561071","","","","","","","","","","","","","","","","","","","280.00","","1.00","","38","MED AGED","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","510316561071","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","simple","","6224","0","ARC ZIP 3D SLIM","510316561071","","","","","","","","","","","","","","","","","","","280.00","","1.00","","40","MED AGED","Enabled","Not Visible Individually","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","510316561071","0","simple","","","","","","","","","","","","","",""
"admin","base","RetailPro Configurable","configurable","","PAKOAADBOCDFGINO","1","ARC ZIP 3D SLIM","510316561071","","","","","","","","size,attr","","","Block after Info Column","","","","","","","","280.00","","","","","","Enabled","Catalog, Search","","Taxable Goods","","Long Description","Short Description","","","","","","","","","0","0","1","0","0","1","1","1","0","1","1","","","1","0","1","0","1","0","1","0","0","0","1","510316561071","0","configurable","","","","","","","6218,6219,6220,6221,6222,6223,6224","","","","","28:0.00:0|30:0.00:0|32:0.00:0|34:0.00:0|36:0.00:0|38:0.00:0|40:0.00:0|MED AGED:0.00:0","",""
